epoch,date,node,ts2,component,severity,dt,template_id,delta_s,hour
1131019038,2005.11.03,R27-M1-N8-C:J16-U11,2005-11-03-03.57.18.815377,KERNEL,INFO,2005-11-03 03:57:18.815377,3,178761.961908,3
1131030168,2005.11.03,R54-M1-N8-I:J18-U01,2005-11-03-07.02.48.152436,APP,FATAL,2005-11-03 07:02:48.152436,60,11129.337059,7
1131036240,2005.11.03,R06-M0-NC-I:J18-U11,2005-11-03-08.44.00.733074,APP,FATAL,2005-11-03 08:44:00.733074,40,6072.580638,8
1131036466,2005.11.03,R15-M0-NC-I:J18-U11,2005-11-03-08.47.46.669663,APP,FATAL,2005-11-03 08:47:46.669663,40,225.936589,8
1131057830,2005.11.03,R60-M0-NE-C:J08-U11,2005-11-03-14.43.50.771087,KERNEL,INFO,2005-11-03 14:43:50.771087,53,21364.101424,14
1131057844,2005.11.03,R61-M1-NB-C:J17-U11,2005-11-03-14.44.04.612936,KERNEL,INFO,2005-11-03 14:44:04.612936,47,13.841849,14
1131057860,2005.11.03,R61-M0-N3-C:J12-U11,2005-11-03-14.44.20.274649,KERNEL,INFO,2005-11-03 14:44:20.274649,47,15.661713,14
1131057877,2005.11.03,R60-M1-NC-C:J10-U11,2005-11-03-14.44.37.862831,KERNEL,INFO,2005-11-03 14:44:37.862831,53,17.588182,14
1131057899,2005.11.03,R61-M0-NC-C:J03-U11,2005-11-03-14.44.59.509719,KERNEL,INFO,2005-11-03 14:44:59.509719,53,21.646888,14
1131057913,2005.11.03,R65-M1-NB-C:J14-U01,2005-11-03-14.45.13.427392,KERNEL,INFO,2005-11-03 14:45:13.427392,53,13.917673,14
1131057950,2005.11.03,R64-M0-N6-C:J17-U11,2005-11-03-14.45.50.094903,KERNEL,INFO,2005-11-03 14:45:50.094903,53,36.667511,14
1131057996,2005.11.03,R61-M1-N5-C:J13-U11,2005-11-03-14.46.36.274147,KERNEL,INFO,2005-11-03 14:46:36.274147,53,46.179244,14
1131058041,2005.11.03,R65-M1-N6-C:J11-U01,2005-11-03-14.47.21.714965,KERNEL,INFO,2005-11-03 14:47:21.714965,53,45.440818,14
1131058087,2005.11.03,R60-M1-N3-C:J11-U01,2005-11-03-14.48.07.486751,KERNEL,INFO,2005-11-03 14:48:07.486751,53,45.771786,14
1131058115,2005.11.03,R66-M0-NF-C:J12-U01,2005-11-03-14.48.35.040947,KERNEL,INFO,2005-11-03 14:48:35.040947,47,27.554196,14
1131058125,2005.11.03,R61-M0-N1-C:J05-U11,2005-11-03-14.48.45.760239,KERNEL,INFO,2005-11-03 14:48:45.760239,53,10.719292,14
1131058168,2005.11.03,R64-M1-N5-C:J10-U11,2005-11-03-14.49.28.162764,KERNEL,INFO,2005-11-03 14:49:28.162764,53,42.402525,14
1131058170,2005.11.03,R64-M1-N9-C:J15-U11,2005-11-03-14.49.30.411659,KERNEL,INFO,2005-11-03 14:49:30.411659,53,2.248895,14
1131058219,2005.11.03,R60-M0-N1-C:J14-U01,2005-11-03-14.50.19.824448,KERNEL,INFO,2005-11-03 14:50:19.824448,53,49.412789,14
1131058229,2005.11.03,R61-M0-N9-C:J04-U01,2005-11-03-14.50.29.243970,KERNEL,INFO,2005-11-03 14:50:29.243970,53,9.419522,14
1131058249,2005.11.03,R66-M1-N8-C:J12-U01,2005-11-03-14.50.49.805068,KERNEL,INFO,2005-11-03 14:50:49.805068,53,20.561098,14
1131058316,2005.11.03,R65-M0-N1-C:J04-U01,2005-11-03-14.51.56.723449,KERNEL,INFO,2005-11-03 14:51:56.723449,53,66.918381,14
1131058319,2005.11.03,R67-M0-ND-C:J03-U01,2005-11-03-14.51.59.126492,KERNEL,INFO,2005-11-03 14:51:59.126492,53,2.403043,14
1131058388,2005.11.03,R66-M0-N5-C:J04-U11,2005-11-03-14.53.08.510509,KERNEL,INFO,2005-11-03 14:53:08.510509,53,69.384017,14
1131058399,2005.11.03,R64-M1-N7-C:J16-U11,2005-11-03-14.53.19.794119,KERNEL,INFO,2005-11-03 14:53:19.794119,53,11.28361,14
1131058409,2005.11.03,R60-M1-NF-C:J12-U11,2005-11-03-14.53.29.339977,KERNEL,INFO,2005-11-03 14:53:29.339977,53,9.545858,14
1131058417,2005.11.03,R66-M0-N8-C:J11-U01,2005-11-03-14.53.37.642554,KERNEL,INFO,2005-11-03 14:53:37.642554,53,8.302577,14
1131058477,2005.11.03,R65-M0-N4-C:J11-U11,2005-11-03-14.54.37.592074,KERNEL,INFO,2005-11-03 14:54:37.592074,53,59.94952,14
1131059142,2005.11.03,R66-M1-N3-C:J06-U11,2005-11-03-15.05.42.754713,KERNEL,INFO,2005-11-03 15:05:42.754713,47,665.162639,15
1131059158,2005.11.03,R67-M0-N8-C:J02-U01,2005-11-03-15.05.58.736742,KERNEL,INFO,2005-11-03 15:05:58.736742,47,15.982029,15
1131059209,2005.11.03,R66-M0-N5-C:J12-U11,2005-11-03-15.06.49.830610,KERNEL,INFO,2005-11-03 15:06:49.830610,47,51.093868,15
1131059244,2005.11.03,R67-M0-NC-C:J16-U01,2005-11-03-15.07.24.046955,KERNEL,INFO,2005-11-03 15:07:24.046955,53,34.216345,15
1131059251,2005.11.03,R66-M0-NC-C:J13-U01,2005-11-03-15.07.31.811477,KERNEL,INFO,2005-11-03 15:07:31.811477,53,7.764522,15
1131059283,2005.11.03,R67-M1-ND-C:J10-U11,2005-11-03-15.08.03.331945,KERNEL,INFO,2005-11-03 15:08:03.331945,53,31.520468,15
1131059308,2005.11.03,R66-M1-N5-C:J14-U11,2005-11-03-15.08.28.067991,KERNEL,INFO,2005-11-03 15:08:28.067991,53,24.736046,15
1131059401,2005.11.03,R66-M0-N0-C:J07-U01,2005-11-03-15.10.01.251362,KERNEL,INFO,2005-11-03 15:10:01.251362,53,93.183371,15
1131059444,2005.11.03,R66-M1-N9-C:J03-U11,2005-11-03-15.10.44.315723,KERNEL,INFO,2005-11-03 15:10:44.315723,53,43.064361,15
1131059530,2005.11.03,R66-M1-N0-C:J17-U01,2005-11-03-15.12.10.253142,KERNEL,INFO,2005-11-03 15:12:10.253142,53,85.937419,15
1131059594,2005.11.03,R66-M0-N4-C:J02-U01,2005-11-03-15.13.14.342761,KERNEL,INFO,2005-11-03 15:13:14.342761,53,64.089619,15
1131059607,2005.11.03,R67-M0-N5-C:J04-U11,2005-11-03-15.13.27.784212,KERNEL,INFO,2005-11-03 15:13:27.784212,53,13.441451,15
1131059636,2005.11.03,R66-M1-ND-C:J14-U11,2005-11-03-15.13.56.350902,KERNEL,INFO,2005-11-03 15:13:56.350902,53,28.56669,15
1131059653,2005.11.03,R67-M1-N8-C:J16-U01,2005-11-03-15.14.13.999389,KERNEL,INFO,2005-11-03 15:14:13.999389,53,17.648487,15
1131059658,2005.11.03,R66-M0-N4-C:J16-U01,2005-11-03-15.14.18.909332,KERNEL,INFO,2005-11-03 15:14:18.909332,53,4.909943,15
1131059703,2005.11.03,R67-M0-N2-C:J07-U11,2005-11-03-15.15.03.617956,KERNEL,INFO,2005-11-03 15:15:03.617956,53,44.708624,15
1131059744,2005.11.03,R67-M1-N8-C:J10-U11,2005-11-03-15.15.44.150398,KERNEL,INFO,2005-11-03 15:15:44.150398,53,40.532442,15
1131059757,2005.11.03,R67-M1-N0-C:J09-U11,2005-11-03-15.15.57.061077,KERNEL,INFO,2005-11-03 15:15:57.061077,53,12.910679,15
1131059774,2005.11.03,R67-M0-N1-C:J03-U11,2005-11-03-15.16.14.637454,KERNEL,INFO,2005-11-03 15:16:14.637454,53,17.576377,15
1131060122,2005.11.03,R67-M1-NA-C:J13-U01,2005-11-03-15.22.02.358932,KERNEL,INFO,2005-11-03 15:22:02.358932,53,347.721478,15
1131060130,2005.11.03,R67-M1-NF-C:J10-U01,2005-11-03-15.22.10.405323,KERNEL,INFO,2005-11-03 15:22:10.405323,47,8.046391,15
1131060157,2005.11.03,R66-M1-NB-C:J17-U01,2005-11-03-15.22.37.393511,KERNEL,INFO,2005-11-03 15:22:37.393511,47,26.988188,15
1131060196,2005.11.03,R67-M1-NA-C:J03-U11,2005-11-03-15.23.16.963770,KERNEL,INFO,2005-11-03 15:23:16.963770,53,39.570259,15
1131060202,2005.11.03,R67-M0-N6-C:J04-U01,2005-11-03-15.23.22.213145,KERNEL,INFO,2005-11-03 15:23:22.213145,53,5.249375,15
1131060268,2005.11.03,R67-M0-N1-C:J11-U01,2005-11-03-15.24.28.446530,KERNEL,INFO,2005-11-03 15:24:28.446530,53,66.233385,15
1131060284,2005.11.03,R66-M0-NA-C:J03-U11,2005-11-03-15.24.44.675679,KERNEL,INFO,2005-11-03 15:24:44.675679,53,16.229149,15
1131060319,2005.11.03,R66-M0-N7-C:J08-U01,2005-11-03-15.25.19.549536,KERNEL,INFO,2005-11-03 15:25:19.549536,53,34.873857,15
1131060387,2005.11.03,R67-M0-N6-C:J03-U11,2005-11-03-15.26.27.238003,KERNEL,INFO,2005-11-03 15:26:27.238003,53,67.688467,15
1131060429,2005.11.03,R66-M1-NA-C:J15-U11,2005-11-03-15.27.09.727930,KERNEL,INFO,2005-11-03 15:27:09.727930,53,42.489927,15
1131060431,2005.11.03,R66-M1-ND-C:J12-U11,2005-11-03-15.27.11.996914,KERNEL,INFO,2005-11-03 15:27:11.996914,53,2.268984,15
1131060537,2005.11.03,R67-M0-N4-C:J10-U01,2005-11-03-15.28.57.931792,KERNEL,INFO,2005-11-03 15:28:57.931792,53,105.934878,15
1131060539,2005.11.03,R67-M0-N0-C:J08-U11,2005-11-03-15.28.59.009148,KERNEL,INFO,2005-11-03 15:28:59.009148,53,1.077356,15
1131060633,2005.11.03,R67-M1-N8-C:J09-U11,2005-11-03-15.30.33.871473,KERNEL,INFO,2005-11-03 15:30:33.871473,53,94.862325,15
1131060644,2005.11.03,R66-M1-NC-C:J04-U11,2005-11-03-15.30.44.679329,KERNEL,INFO,2005-11-03 15:30:44.679329,53,10.807856,15
1131060739,2005.11.03,R67-M1-NA-C:J03-U11,2005-11-03-15.32.19.271963,KERNEL,INFO,2005-11-03 15:32:19.271963,53,94.592634,15
1131060806,2005.11.03,R67-M0-N0-C:J03-U01,2005-11-03-15.33.26.605133,KERNEL,INFO,2005-11-03 15:33:26.605133,53,67.33317,15
1131061480,2005.11.03,R61-M0-N8-C:J03-U01,2005-11-03-15.44.40.306019,KERNEL,INFO,2005-11-03 15:44:40.306019,47,673.700886,15
1131061513,2005.11.03,R60-M0-NA-C:J13-U01,2005-11-03-15.45.13.710540,KERNEL,INFO,2005-11-03 15:45:13.710540,53,33.404521,15
1131061592,2005.11.03,R65-M1-N4-C:J10-U01,2005-11-03-15.46.32.715061,KERNEL,INFO,2005-11-03 15:46:32.715061,53,79.004521,15
1131061693,2005.11.03,R60-M0-N1-C:J04-U01,2005-11-03-15.48.13.958179,KERNEL,INFO,2005-11-03 15:48:13.958179,53,101.243118,15
1131061732,2005.11.03,R65-M0-N8-C:J15-U01,2005-11-03-15.48.52.839931,KERNEL,INFO,2005-11-03 15:48:52.839931,53,38.881752,15
1131061783,2005.11.03,R64-M1-N3-C:J05-U11,2005-11-03-15.49.43.212690,KERNEL,INFO,2005-11-03 15:49:43.212690,53,50.372759,15
1131061828,2005.11.03,R62-M0-N3-C:J14-U01,2005-11-03-15.50.28.449895,KERNEL,INFO,2005-11-03 15:50:28.449895,53,45.237205,15
1131061838,2005.11.03,R62-M0-N9-C:J12-U01,2005-11-03-15.50.38.592985,KERNEL,INFO,2005-11-03 15:50:38.592985,53,10.14309,15
1131063447,2005.11.03,R51-M1-NA-C:J17-U11,2005-11-03-16.17.27.446763,KERNEL,INFO,2005-11-03 16:17:27.446763,47,1608.853778,16
1131063531,2005.11.03,R56-M0-N7-C:J02-U01,2005-11-03-16.18.51.107407,KERNEL,INFO,2005-11-03 16:18:51.107407,47,83.660644,16
1131063627,2005.11.03,R42-M0-N0-C:J14-U01,2005-11-03-16.20.27.921728,KERNEL,INFO,2005-11-03 16:20:27.921728,47,96.814321,16
1131063678,2005.11.03,R41-M1-NE-C:J13-U11,2005-11-03-16.21.18.099781,KERNEL,INFO,2005-11-03 16:21:18.099781,47,50.178053,16
1131063752,2005.11.03,R41-M0-N9-C:J16-U11,2005-11-03-16.22.32.185151,KERNEL,INFO,2005-11-03 16:22:32.185151,47,74.08537,16
1131063778,2005.11.03,R41-M0-N5-C:J06-U01,2005-11-03-16.22.58.761391,KERNEL,INFO,2005-11-03 16:22:58.761391,47,26.57624,16
1131063785,2005.11.03,R54-M1-N2-C:J06-U01,2005-11-03-16.23.05.085001,KERNEL,INFO,2005-11-03 16:23:05.085001,47,6.32361,16
1131063954,2005.11.03,R51-M1-NA-C:J05-U01,2005-11-03-16.25.54.660204,KERNEL,INFO,2005-11-03 16:25:54.660204,47,169.575203,16
1131064150,2005.11.03,R02-M1-NE-C:J02-U11,2005-11-03-16.29.10.392116,KERNEL,INFO,2005-11-03 16:29:10.392116,47,195.731912,16
1131064168,2005.11.03,R12-M0-NB-C:J13-U01,2005-11-03-16.29.28.796896,KERNEL,INFO,2005-11-03 16:29:28.796896,47,18.40478,16
1131064315,2005.11.03,R27-M1-N2-C:J10-U01,2005-11-03-16.31.55.074652,KERNEL,INFO,2005-11-03 16:31:55.074652,47,146.277756,16
1131064518,2005.11.03,R06-M1-N0-C:J12-U01,2005-11-03-16.35.18.503121,KERNEL,INFO,2005-11-03 16:35:18.503121,47,203.428469,16
1131065141,2005.11.03,R36-M1-N2-C:J08-U11,2005-11-03-16.45.41.838424,KERNEL,INFO,2005-11-03 16:45:41.838424,47,623.335303,16
1131065341,2005.11.03,R25-M1-N5-C:J16-U01,2005-11-03-16.49.01.163874,KERNEL,INFO,2005-11-03 16:49:01.163874,47,199.32545,16
1131066692,2005.11.03,R36-M1-NB-C:J09-U01,2005-11-03-17.11.32.221132,KERNEL,INFO,2005-11-03 17:11:32.221132,47,1351.057258,17
1131066789,2005.11.03,R24-M1-ND-C:J12-U11,2005-11-03-17.13.09.263119,KERNEL,INFO,2005-11-03 17:13:09.263119,47,97.041987,17
1131067982,2005.11.03,R35-M1-NF-C:J13-U01,2005-11-03-17.33.02.056235,KERNEL,INFO,2005-11-03 17:33:02.056235,47,1192.793116,17
1131123526,2005.11.04,R62-M0-N1-C:J08-U11,2005-11-04-08.58.46.231312,KERNEL,INFO,2005-11-04 08:58:46.231312,53,55544.175077,8
1131123589,2005.11.04,R62-M0-N6-C:J03-U01,2005-11-04-08.59.49.668674,KERNEL,INFO,2005-11-04 08:59:49.668674,53,63.437362,8
1131123637,2005.11.04,R62-M0-NB-C:J09-U11,2005-11-04-09.00.37.126852,KERNEL,INFO,2005-11-04 09:00:37.126852,53,47.458178,9
1131125457,2005.11.04,R62-M0-NE-C:J08-U01,2005-11-04-09.30.57.389794,KERNEL,INFO,2005-11-04 09:30:57.389794,53,1820.262942,9
1131125519,2005.11.04,R62-M0-N0-C:J14-U01,2005-11-04-09.31.59.900525,KERNEL,INFO,2005-11-04 09:31:59.900525,53,62.510731,9
1131125543,2005.11.04,R62-M0-N4-C:J12-U11,2005-11-04-09.32.23.060745,KERNEL,INFO,2005-11-04 09:32:23.060745,53,23.16022,9
1131125932,2005.11.04,R62-M0-NE-C:J15-U01,2005-11-04-09.38.52.887110,KERNEL,INFO,2005-11-04 09:38:52.887110,53,389.826365,9
1131125954,2005.11.04,R62-M0-N2-C:J11-U11,2005-11-04-09.39.14.407511,KERNEL,INFO,2005-11-04 09:39:14.407511,53,21.520401,9
1131125989,2005.11.04,R62-M0-N8-C:J13-U11,2005-11-04-09.39.49.409481,KERNEL,INFO,2005-11-04 09:39:49.409481,53,35.00197,9
1131126038,2005.11.04,R62-M0-N6-C:J10-U01,2005-11-04-09.40.38.701063,KERNEL,INFO,2005-11-04 09:40:38.701063,53,49.291582,9
1131126144,2005.11.04,R62-M0-NB-C:J16-U11,2005-11-04-09.42.24.810298,KERNEL,INFO,2005-11-04 09:42:24.810298,53,106.109235,9
1131126148,2005.11.04,R62-M0-N1-C:J02-U01,2005-11-04-09.42.28.862256,KERNEL,INFO,2005-11-04 09:42:28.862256,53,4.051958,9
1131126178,2005.11.04,R62-M0-ND-C:J09-U01,2005-11-04-09.42.58.025371,KERNEL,INFO,2005-11-04 09:42:58.025371,53,29.163115,9
1131126200,2005.11.04,R62-M0-NA-C:J15-U11,2005-11-04-09.43.20.670728,KERNEL,INFO,2005-11-04 09:43:20.670728,53,22.645357,9
1131126215,2005.11.04,R62-M0-N6-C:J09-U11,2005-11-04-09.43.35.668773,KERNEL,INFO,2005-11-04 09:43:35.668773,53,14.998045,9
1131126633,2005.11.04,R62-M0-N2-C:J14-U01,2005-11-04-09.50.33.808350,KERNEL,INFO,2005-11-04 09:50:33.808350,53,418.139577,9
1131126699,2005.11.04,R62-M0-N1-C:J02-U11,2005-11-04-09.51.39.563817,KERNEL,INFO,2005-11-04 09:51:39.563817,53,65.755467,9
1131126706,2005.11.04,R62-M0-N6-C:J16-U01,2005-11-04-09.51.46.538961,KERNEL,INFO,2005-11-04 09:51:46.538961,53,6.975144,9
1131126736,2005.11.04,R62-M0-N6-C:J15-U11,2005-11-04-09.52.16.767608,KERNEL,INFO,2005-11-04 09:52:16.767608,53,30.228647,9
1131126738,2005.11.04,R62-M0-N2-C:J07-U01,2005-11-04-09.52.18.968277,KERNEL,INFO,2005-11-04 09:52:18.968277,53,2.200669,9
1131126747,2005.11.04,R62-M0-NC-C:J04-U01,2005-11-04-09.52.27.280593,KERNEL,INFO,2005-11-04 09:52:27.280593,53,8.312316,9
1131127186,2005.11.04,R62-M0-N9-C:J08-U11,2005-11-04-09.59.46.036595,KERNEL,INFO,2005-11-04 09:59:46.036595,47,438.756002,9
1131127207,2005.11.04,R62-M0-N1-C:J10-U01,2005-11-04-10.00.07.211412,KERNEL,INFO,2005-11-04 10:00:07.211412,53,21.174817,10
1131127212,2005.11.04,R62-M0-NF-C:J03-U01,2005-11-04-10.00.12.875334,KERNEL,INFO,2005-11-04 10:00:12.875334,53,5.663922,10
1131127257,2005.11.04,R62-M0-N9-C:J10-U11,2005-11-04-10.00.57.413635,KERNEL,INFO,2005-11-04 10:00:57.413635,53,44.538301,10
1131127267,2005.11.04,R62-M0-N8-C:J14-U01,2005-11-04-10.01.07.918137,KERNEL,INFO,2005-11-04 10:01:07.918137,53,10.504502,10
1131127308,2005.11.04,R62-M0-NB-C:J12-U01,2005-11-04-10.01.48.158698,KERNEL,INFO,2005-11-04 10:01:48.158698,53,40.240561,10
1131127313,2005.11.04,R62-M0-ND-C:J12-U11,2005-11-04-10.01.53.184425,KERNEL,INFO,2005-11-04 10:01:53.184425,53,5.025727,10
1131127319,2005.11.04,R62-M0-N6-C:J05-U11,2005-11-04-10.01.59.090723,KERNEL,INFO,2005-11-04 10:01:59.090723,53,5.906298,10
1131127543,2005.11.04,R62-M0-NC-C:J11-U01,2005-11-04-10.05.43.243815,KERNEL,INFO,2005-11-04 10:05:43.243815,47,224.153092,10
1131127543,2005.11.04,R62-M0-NC-C:J06-U11,2005-11-04-10.05.43.570607,KERNEL,INFO,2005-11-04 10:05:43.570607,47,0.326792,10
1131127560,2005.11.04,R62-M0-N7-C:J05-U11,2005-11-04-10.06.00.288313,KERNEL,INFO,2005-11-04 10:06:00.288313,53,16.717706,10
1131127565,2005.11.04,R62-M0-N0-C:J13-U11,2005-11-04-10.06.05.176180,KERNEL,INFO,2005-11-04 10:06:05.176180,53,4.887867,10
1131127588,2005.11.04,R62-M0-N4-C:J16-U11,2005-11-04-10.06.28.496633,KERNEL,INFO,2005-11-04 10:06:28.496633,53,23.320453,10
1131127609,2005.11.04,R62-M0-N4-C:J04-U01,2005-11-04-10.06.49.824350,KERNEL,INFO,2005-11-04 10:06:49.824350,53,21.327717,10
1131127613,2005.11.04,R62-M0-NE-C:J13-U01,2005-11-04-10.06.53.324365,KERNEL,INFO,2005-11-04 10:06:53.324365,53,3.500015,10
1131127672,2005.11.04,R62-M0-NE-C:J02-U11,2005-11-04-10.07.52.715008,KERNEL,INFO,2005-11-04 10:07:52.715008,53,59.390643,10
1131128050,2005.11.04,R62-M0-N4-C:J03-U01,2005-11-04-10.14.10.540522,KERNEL,INFO,2005-11-04 10:14:10.540522,47,377.825514,10
1131128061,2005.11.04,R62-M0-N7-C:J16-U01,2005-11-04-10.14.21.410156,KERNEL,INFO,2005-11-04 10:14:21.410156,53,10.869634,10
1131128074,2005.11.04,R62-M0-N9-C:J08-U11,2005-11-04-10.14.34.823505,KERNEL,INFO,2005-11-04 10:14:34.823505,53,13.413349,10
1131128083,2005.11.04,R62-M0-N4-C:J14-U01,2005-11-04-10.14.43.761466,KERNEL,INFO,2005-11-04 10:14:43.761466,53,8.937961,10
1131128104,2005.11.04,R62-M0-N0-C:J17-U01,2005-11-04-10.15.04.044405,KERNEL,INFO,2005-11-04 10:15:04.044405,53,20.282939,10
1131128125,2005.11.04,R62-M0-N0-C:J16-U01,2005-11-04-10.15.25.666952,KERNEL,INFO,2005-11-04 10:15:25.666952,53,21.622547,10
1131128169,2005.11.04,R62-M0-N7-C:J06-U01,2005-11-04-10.16.09.870195,KERNEL,INFO,2005-11-04 10:16:09.870195,53,44.203243,10
1131129646,2005.11.04,R62-M0-N6-C:J16-U11,2005-11-04-10.40.46.576314,KERNEL,INFO,2005-11-04 10:40:46.576314,47,1476.706119,10
1131129716,2005.11.04,R62-M0-NC-C:J15-U11,2005-11-04-10.41.56.879911,KERNEL,INFO,2005-11-04 10:41:56.879911,53,70.303597,10
1131130552,2005.11.04,R62-M0-NC-C:J05-U01,2005-11-04-10.55.52.550384,KERNEL,INFO,2005-11-04 10:55:52.550384,53,835.670473,10
1131130593,2005.11.04,R62-M0-N0-C:J15-U01,2005-11-04-10.56.33.280199,KERNEL,INFO,2005-11-04 10:56:33.280199,53,40.729815,10
1131131501,2005.11.04,R63-M0-N8-C:J03-U11,2005-11-04-11.11.41.412257,KERNEL,INFO,2005-11-04 11:11:41.412257,47,908.132058,11
1131131553,2005.11.04,R63-M0-NE-C:J11-U11,2005-11-04-11.12.33.858917,KERNEL,INFO,2005-11-04 11:12:33.858917,53,52.44666,11
1131139987,2005.11.04,R63-M0-N8-C:J16-U11,2005-11-04-13.33.07.115361,KERNEL,INFO,2005-11-04 13:33:07.115361,53,8433.256444,13
1131140000,2005.11.04,R63-M0-ND-C:J15-U01,2005-11-04-13.33.20.655126,KERNEL,INFO,2005-11-04 13:33:20.655126,53,13.539765,13
1131141199,2005.11.04,R63-M0-NB-C:J05-U11,2005-11-04-13.53.19.475674,KERNEL,INFO,2005-11-04 13:53:19.475674,53,1198.820548,13
1131141205,2005.11.04,R63-M0-N3-C:J16-U11,2005-11-04-13.53.25.955263,KERNEL,INFO,2005-11-04 13:53:25.955263,53,6.479589,13
1131141902,2005.11.04,R62-M0-N1-C:J04-U01,2005-11-04-14.05.02.591917,KERNEL,INFO,2005-11-04 14:05:02.591917,53,696.636654,14
1131141926,2005.11.04,R62-M0-NB-C:J02-U01,2005-11-04-14.05.26.394289,KERNEL,INFO,2005-11-04 14:05:26.394289,53,23.802372,14
1131142179,2005.11.04,R60-M1-N0-I:J18-U01,2005-11-04-14.09.39.179254,KERNEL,INFO,2005-11-04 14:09:39.179254,52,252.784965,14
1131142353,2005.11.04,R62-M0-NC-C:J16-U01,2005-11-04-14.12.33.760945,KERNEL,INFO,2005-11-04 14:12:33.760945,53,174.581691,14
1131142377,2005.11.04,R62-M0-N4-C:J15-U11,2005-11-04-14.12.57.989477,KERNEL,INFO,2005-11-04 14:12:57.989477,53,24.228532,14
1131142767,2005.11.04,R62-M0-N0-C:J04-U11,2005-11-04-14.19.27.963289,KERNEL,INFO,2005-11-04 14:19:27.963289,53,389.973812,14
1131142811,2005.11.04,R62-M0-NC-C:J06-U11,2005-11-04-14.20.11.135552,KERNEL,INFO,2005-11-04 14:20:11.135552,53,43.172263,14
1131142817,2005.11.04,R62-M0-N5-C:J16-U11,2005-11-04-14.20.17.262659,KERNEL,INFO,2005-11-04 14:20:17.262659,53,6.127107,14
1131147217,2005.11.04,R63-M0-NF-C:J05-U01,2005-11-04-15.33.37.855786,KERNEL,INFO,2005-11-04 15:33:37.855786,47,4400.593127,15
1131147227,2005.11.04,R63-M0-N1-C:J05-U11,2005-11-04-15.33.47.360607,KERNEL,INFO,2005-11-04 15:33:47.360607,53,9.504821,15
1131147251,2005.11.04,R63-M0-N1-C:J16-U01,2005-11-04-15.34.11.676048,KERNEL,INFO,2005-11-04 15:34:11.676048,53,24.315441,15
1131147273,2005.11.04,R63-M0-N4-C:J05-U11,2005-11-04-15.34.33.610222,KERNEL,INFO,2005-11-04 15:34:33.610222,53,21.934174,15
1131148249,2005.11.04,R63-M0-N0-C:J03-U01,2005-11-04-15.50.49.414886,KERNEL,INFO,2005-11-04 15:50:49.414886,47,975.804664,15
1131148435,2005.11.04,R63-M0-N7-C:J09-U01,2005-11-04-15.53.55.739224,KERNEL,INFO,2005-11-04 15:53:55.739224,47,186.324338,15
1131148446,2005.11.04,R63-M0-N4-C:J02-U01,2005-11-04-15.54.06.214936,KERNEL,INFO,2005-11-04 15:54:06.214936,47,10.475712,15
1131148482,2005.11.04,R63-M0-N0-C:J17-U01,2005-11-04-15.54.42.089011,KERNEL,INFO,2005-11-04 15:54:42.089011,53,35.874075,15
1131148486,2005.11.04,R63-M0-N2-C:J03-U11,2005-11-04-15.54.46.919787,KERNEL,INFO,2005-11-04 15:54:46.919787,53,4.830776,15
1131148496,2005.11.04,R63-M0-NF-C:J08-U11,2005-11-04-15.54.56.089471,KERNEL,INFO,2005-11-04 15:54:56.089471,53,9.169684,15
1131156131,2005.11.04,R45-M1-NA-C:J11-U01,2005-11-04-18.02.11.252563,KERNEL,INFO,2005-11-04 18:02:11.252563,3,7635.163092,18
1131163283,2005.11.04,R63-M0-N3-C:J02-U11,2005-11-04-20.01.23.415003,KERNEL,INFO,2005-11-04 20:01:23.415003,1,7152.16244,20
1131206251,2005.11.05,R17-M0-N8-C:J05-U01,2005-11-05-07.57.31.806929,KERNEL,INFO,2005-11-05 07:57:31.806929,3,42968.391926,7
1131218683,2005.11.05,R11-M1-N4-C:J03-U01,2005-11-05-11.24.43.382408,KERNEL,INFO,2005-11-05 11:24:43.382408,8,12431.575479,11
1131347286,2005.11.06,R63-M0-N3-C:J02-U11,2005-11-06-23.08.06.640071,KERNEL,INFO,2005-11-06 23:08:06.640071,1,128603.257663,23
1131366730,2005.11.07,R50-M0-N4-I:J18-U01,2005-11-07-04.32.10.481855,APP,FATAL,2005-11-07 04:32:10.481855,60,19443.841784,4
1131366881,2005.11.07,R60-M0-N0-I:J18-U01,2005-11-07-04.34.41.779706,APP,FATAL,2005-11-07 04:34:41.779706,60,151.297851,4
1131408782,2005.11.07,R63-M0-N6-C:J15-U01,2005-11-07-16.13.02.108416,KERNEL,INFO,2005-11-07 16:13:02.108416,53,41900.32871,16
1131408830,2005.11.07,R63-M0-N9-C:J10-U01,2005-11-07-16.13.50.630658,KERNEL,INFO,2005-11-07 16:13:50.630658,53,48.522242,16
1131458788,2005.11.08,R74-M0-N1-C:J05-U01,2005-11-08-06.06.28.982001,KERNEL,INFO,2005-11-08 06:06:28.982001,3,49958.351343,6
1131470027,2005.11.08,R27-M0-N0-I:J18-U11,2005-11-08-09.13.47.353261,KERNEL,INFO,2005-11-08 09:13:47.353261,52,11238.37126,9
1131473353,2005.11.08,R62-M0-N2-C:J13-U11,2005-11-08-10.09.13.667082,KERNEL,INFO,2005-11-08 10:09:13.667082,53,3326.313821,10
1131473377,2005.11.08,R62-M0-NA-C:J04-U11,2005-11-08-10.09.37.180669,KERNEL,INFO,2005-11-08 10:09:37.180669,53,23.513587,10
